event_id,title,url,outlet,start_date,session_time,registration_open,min_price,max_price,source
44567914,Admiralty Zone 5 RN - Dance-Fit Club (Jan - Dec 2026),https://www.onepa.gov.sg/events/admiralty-zone-5-rn-dance-fit-club-jan-dec-2026-44567914,Admiralty Zone 5 RN,07 Jan 2026 - 30 Dec 2026,7:30 PM - 9:30 PM,True,24.0,24.0,Active Ageing (this-month)
23883406,Bishan Wellness Hub - 2026 Seniors Pool Club (Mondays),https://www.onepa.gov.sg/events/bishan-wellness-hub-2026-seniors-pool-club-mondays-23883406,Bishan CC,05 Jan 2026 - 28 Dec 2026,10:00 AM - 12:00 PM,True,0.0,0.0,Active Ageing (this-month)
81258348,Bishan Wellness Hub - 2026 Lawn Bowl Sessions,https://www.onepa.gov.sg/events/bishan-wellness-hub-2026-lawn-bowl-sessions-81258348,Bishan CC,02 Jan 2026 - 18 Dec 2026,10:00 AM - 12:00 PM,True,0.0,0.0,Active Ageing (this-month)
87256270,Marymount CSN Basketball Interest Group,https://www.onepa.gov.sg/events/marymount-csn-basketball-interest-group-87256270,Marymount CC,01 Jan 2026 - 31 Dec 2026,10:00 AM - 10:00 PM,True,36.0,36.0,Active Ageing (this-month)
20028085,(Cheng San AAC) Project 100 Seniors,https://www.onepa.gov.sg/events/cheng-san-aac-project-100-seniors-20028085,Cheng San CC,01 Dec 2025 - 01 Nov 2026,9:00 AM - 5:00 PM,True,0.0,0.0,Active Ageing (this-month)
45247310,Bishan Wellness Hub - 2026 Wellness Dance,https://www.onepa.gov.sg/events/bishan-wellness-hub-2026-wellness-dance-45247310,Bishan CC,04 Jan 2026 - 27 Dec 2026,10:00 AM - 11:00 AM,True,0.0,0.0,Active Ageing (this-month)
15805801,Canberra CSN - Pickleball Interests Group - March to August 2026,https://www.onepa.gov.sg/events/canberra-csn-pickleball-interests-group-march-to-august-2026-15805801,Canberra CC,03 Mar 2026 - 25 Aug 2026,1:00 PM - 4:00 PM,True,12.0,12.0,Active Ageing (this-month)
55111332,Thomson SCEC Social Dance Interest Group - Mar 2026 to May 2026,https://www.onepa.gov.sg/events/thomson-scec-social-dance-interest-group-mar-2026-to-may-2026-55111332,Thomson CC,04 Mar 2026 - 27 May 2026,1:00 PM - 3:00 PM,True,60.0,60.0,Active Ageing (this-month)
63014800,20260227 -20260731 - Friday Karaoke session,https://www.onepa.gov.sg/events/20260227-20260731-friday-karaoke-session-63014800,Clementi Zone 1 RC,27 Feb 2026 - 31 Jul 2026,7:00 PM - 9:30 PM,True,0.0,0.0,Active Ageing (this-month)
86346625,Bishan Wellness Hub x NHG -  Promoting Good Practices in Chronic Diseases Management (Diabetes),https://www.onepa.gov.sg/events/bishan-wellness-hub-x-nhg-promoting-good-practices-in-chronic-diseases-management-diabetes-86346625,Bishan CC,13 May 2026,2:30 PM - 4:00 PM,True,0.0,0.0,Active Ageing (this-month)
93614799,(Cheng San Palm RN) LEARN DIGITAL 2026 @ Cheng San Palm RN,https://www.onepa.gov.sg/events/cheng-san-palm-rn-learn-digital-2026-cheng-san-palm-rn-93614799,Cheng San CC,15 Feb 2026 - 20 Dec 2026,9:30 AM - 11:30 AM,True,0.0,0.0,Active Ageing (this-month)
20117598,BE Z3 Ukulele IG January 2026 to June 2026,https://www.onepa.gov.sg/events/be-z3-ukulele-ig-january-2026-to-june-2026-20117598,Bishan East Zone 3 RN,07 Jan 2026 - 24 Jun 2026,9:00 AM - 5:00 PM,True,12.0,12.0,Active Ageing (this-month)
28402146,SWRN RUMMY-O 21 MAY 26 THU,https://www.onepa.gov.sg/events/swrn-rummy-o-21-may-26-thu-28402146,Selegie-Waterloo RN,21 May 2026,1:00 PM - 6:30 PM,True,0.0,0.0,Active Ageing (this-month)
54081107,Paya Lebar Wellness Centre - Cafe Corner ,https://www.onepa.gov.sg/events/paya-lebar-wellness-centre-cafe-corner-54081107,Aljunied CC,01 Jan 2026 - 31 Dec 2026,8:00 AM - 6:00 PM,True,0.0,0.0,Active Ageing (this-month)
64635909,[Yew Tee CC SCEC & Yew Tee AAC] Fitness Square Dance (January 2026 - June 2026),https://www.onepa.gov.sg/events/yew-tee-cc-scec-yew-tee-aac-fitness-square-dance-january-2026-june-2026-64635909,Yew Tee CC,01 Jan 2026 - 30 Jun 2026,7:30 AM - 8:30 AM,True,12.0,12.0,Active Ageing (this-month)
27411963,Toa Payoh West CC SCEC Mother's Day Outing,https://www.onepa.gov.sg/events/toa-payoh-west-cc-scec-mother-s-day-outing-27411963,Toa Payoh West CC,13 May 2026,9:00 AM - 2:00 PM,True,20.0,20.0,Active Ageing (this-month)
61402910,SCEC Coffee Session for Seniors - 11.5.2026,https://www.onepa.gov.sg/events/scec-coffee-session-for-seniors-11-5-2026-61402910,Toa Payoh Central CC,11 May 2026,8:00 AM - 10:00 AM,True,0.0,0.0,Active Ageing (this-month)
67738910,Toa Payoh East CC SCEC Pickle Ball –May 2026 to July 2026,https://www.onepa.gov.sg/events/toa-payoh-east-cc-scec-pickle-ball-may-2026-to-july-2026-67738910,Toa Payoh East CC,07 May 2026 - 30 Jul 2026,7:30 PM - 9:30 PM,True,10.0,10.0,Active Ageing (this-month)
40009728,[Fernvale Zone B] Digital for Life : Digital Workshop  (13 May 2026),https://www.onepa.gov.sg/events/fernvale-zone-b-digital-for-life-digital-workshop-13-may-2026-40009728,Fernvale Zone B RN,13 May 2026,10:00 AM - 12:00 PM,True,0.0,0.0,Active Ageing (this-month)
46516942,Yuhua Zone 9 @ TGP 2026 Apr to Jun - Fun Walk,https://www.onepa.gov.sg/events/yuhua-zone-9-tgp-2026-apr-to-jun-fun-walk-46516942,Yuhua Zone 9 @ Tgp RN,01 Apr 2026 - 30 Jun 2026,6:30 AM - 8:30 AM,True,0.0,0.0,Active Ageing (this-month)
84885427,Yuhua Zone 9 @ TGP 2026 Apr to Jun - Pai Du Cao,https://www.onepa.gov.sg/events/yuhua-zone-9-tgp-2026-apr-to-jun-pai-du-cao-84885427,Yuhua Zone 9 @ Tgp RN,01 Apr 2026 - 30 Jun 2026,7:00 PM - 10:00 PM,True,0.0,0.0,Active Ageing (this-month)
53782321,Yuhua Zone 9 @ TGP 2026 Apr to Jun - Wellness Dancercise IG,https://www.onepa.gov.sg/events/yuhua-zone-9-tgp-2026-apr-to-jun-wellness-dancercise-ig-53782321,Yuhua Zone 9 @ Tgp RN,01 Apr 2026 - 30 Jun 2026,7:30 AM - 10:00 AM,True,0.0,0.0,Active Ageing (this-month)
78769461,Yuhua Zone 9 @ TGP 2026 Apr to Jun - Tai Ji IG,https://www.onepa.gov.sg/events/yuhua-zone-9-tgp-2026-apr-to-jun-tai-ji-ig-78769461,Yuhua Zone 9 @ Tgp RN,01 Apr 2026 - 30 Jun 2026,6:30 AM - 9:30 AM,True,0.0,0.0,Active Ageing (this-month)
43566445,Toa Payoh East SCEC Rummy O Games for Seniors (Apr 26 to Jun 26),https://www.onepa.gov.sg/events/toa-payoh-east-scec-rummy-o-games-for-seniors-apr-26-to-jun-26-43566445,Toa Payoh East CC,05 Apr 2026 - 28 Jun 2026,2:00 PM - 5:00 PM,True,0.0,0.0,Active Ageing (this-month)
50825367,Toa Payoh East CC SCEC IG Group Live Band Sharing Session (Every Thursday 6.30pm to 9.30pm) - April to June 2026,https://www.onepa.gov.sg/events/toa-payoh-east-cc-scec-ig-group-live-band-sharing-session-every-thursday-6-30pm-to-9-30pm-april-to-june-2026-50825367,Toa Payoh East CC,02 Apr 2026 - 25 Jun 2026,6:30 PM - 9:30 PM,True,65.0,65.0,Active Ageing (this-month)
12641716,Yuhua Zone 9 @ TGP 2026 Apr to Jun - Qi Gong IG,https://www.onepa.gov.sg/events/yuhua-zone-9-tgp-2026-apr-to-jun-qi-gong-ig-12641716,Yuhua Zone 9 @ Tgp RN,01 Apr 2026 - 30 Jun 2026,5:00 AM - 8:30 AM,True,0.0,0.0,Active Ageing (this-month)
93289625,[MTB RN] Karaoke IG - Apr to Jun 2026,https://www.onepa.gov.sg/events/mtb-rn-karaoke-ig-apr-to-jun-2026-93289625,Marine Terrace Breeze RN,01 Apr 2026 - 24 Jun 2026,7:30 PM - 9:00 PM,True,3.0,3.0,Active Ageing (this-month)
38129497,Toa Payoh East CC SCEC Karaoke Singing (15/4/26 to 8/7/26) Every Wednesday 4.30pm to 8.30pm,https://www.onepa.gov.sg/events/toa-payoh-east-cc-scec-karaoke-singing-15-4-26-to-8-7-26-every-wednesday-4-30pm-to-8-30pm-38129497,Toa Payoh East CC,15 Apr 2026 - 08 Jul 2026,4:30 PM - 8:30 PM,True,12.0,12.0,Active Ageing (this-month)
95759018,Toa Payoh East CC SCEC Karaoke Singing (15/4/26 to 8/7/26) Every Wednesday 6.30pm to 9.30pm,https://www.onepa.gov.sg/events/toa-payoh-east-cc-scec-karaoke-singing-15-4-26-to-8-7-26-every-wednesday-6-30pm-to-9-30pm-95759018,Toa Payoh East CC,15 Apr 2026 - 08 Jul 2026,6:30 PM - 9:30 PM,True,12.0,12.0,Active Ageing (this-month)
85250368,Yuhua Zone 8 Line Dance (April - June 2026),https://www.onepa.gov.sg/events/yuhua-zone-8-line-dance-april-june-2026-85250368,Yuhua Zone 8 RN,03 Apr 2026 - 26 Jun 2026,9:00 AM - 10:00 AM,True,0.0,0.0,Active Ageing (this-month)
82897404,Kembangan AAC Brisk walk - Coney Island,https://www.onepa.gov.sg/events/kembangan-aac-brisk-walk-coney-island-82897404,Kampong Kembangan CC,16 May 2026,7:30 AM - 11:30 AM,True,3.0,3.0,Active Ageing (this-month)
24359265,Bishan Wellness Hub - 2026 Line Dance Intermediate,https://www.onepa.gov.sg/events/bishan-wellness-hub-2026-line-dance-intermediate-24359265,Bishan CC,20 Apr 2026 - 29 Jun 2026,9:15 AM - 11:00 AM,True,0.0,0.0,Active Ageing (this-month)
61302523,Bishan Wellness Hub - 2026 Chinese Dance ,https://www.onepa.gov.sg/events/bishan-wellness-hub-2026-chinese-dance-61302523,Bishan CC,21 Apr 2026 - 30 Jun 2026,1:00 PM - 2:30 PM,True,0.0,0.0,Active Ageing (this-month)
37991462,Bishan Wellness Hub x SG Assist - Age-Friendly Ambassador Workshop ,https://www.onepa.gov.sg/events/bishan-wellness-hub-x-sg-assist-age-friendly-ambassador-workshop-37991462,Bishan CC,27 Apr 2026 - 18 May 2026,1:00 PM - 5:00 PM,True,0.0,0.0,Active Ageing (this-month)
65866912,Bishan Wellness Hub x SLEC - CALM 1.0 Program ,https://www.onepa.gov.sg/events/bishan-wellness-hub-x-slec-calm-1-0-program-65866912,Bishan CC,07 Apr 2026 - 18 Aug 2026,9:30 AM - 10:30 AM,True,0.0,0.0,Active Ageing (this-month)
59306098,Bishan Wellness Hub - 2026 HPB Kpopx Lite ,https://www.onepa.gov.sg/events/bishan-wellness-hub-2026-hpb-kpopx-lite-59306098,Bishan CC,02 Jan 2026 - 18 Dec 2026,12:30 PM - 1:30 PM,True,0.0,0.0,Active Ageing (this-month)
61801027,Bishan Wellness Hub - 2026 Baking Demo (May) ,https://www.onepa.gov.sg/events/bishan-wellness-hub-2026-baking-demo-may-61801027,Bishan CC,25 Apr 2026 - 23 May 2026,10:00 AM - 11:30 AM,True,2.0,2.0,Active Ageing (this-month)
23869992,Changi Simei Social Dance Night (May 2026),https://www.onepa.gov.sg/events/changi-simei-social-dance-night-may-2026-23869992,Changi Simei CC,16 May 2026,5:30 PM - 9:00 PM,True,10.0,10.0,Active Ageing (this-month)
39858500,[Woodlands Zone 2 RN] - Dance Fit Club (HealthierSG),https://www.onepa.gov.sg/events/woodlands-zone-2-rn-dance-fit-club-healthiersg-39858500,Woodlands Zone 2 RN,02 Sep 2025 - 25 Aug 2026,7:30 PM - 9:30 PM,True,24.0,24.0,Active Ageing (this-month)
22740318,Bishan Wellness Hub - Stay Active with Weena (Apr - June 26),https://www.onepa.gov.sg/events/bishan-wellness-hub-stay-active-with-weena-apr-june-26-22740318,Bishan CC,17 Apr 2026 - 03 Jul 2026,2:00 PM - 3:30 PM,True,5.0,50.0,Active Ageing (this-month)
87028354,Canberra CSN - Basketball Club  - 12 April 2026 to 27 September 2026,https://www.onepa.gov.sg/events/canberra-csn-basketball-club-12-april-2026-to-27-september-2026-87028354,Canberra CC,12 Apr 2026 - 27 Sep 2026,6:00 PM - 10:00 PM,True,12.0,12.0,Active Ageing (this-month)
45926410,Bishan YN Crochet Class (April 2026),https://www.onepa.gov.sg/events/bishan-yn-crochet-class-april-2026-45926410,Bishan CC,19 Apr 2026 - 24 May 2026,2:30 PM - 3:30 PM,True,8.0,8.0,Active Ageing (this-month)
65865354,PEK KIO CC LINE DANCE JAM BY AMY LEE - 30 MAY 2026,https://www.onepa.gov.sg/events/pek-kio-cc-line-dance-jam-by-amy-lee-30-may-2026-65865354,Pek Kio CC,30 May 2026,4:30 PM - 9:00 PM,True,5.0,5.0,Active Ageing (this-month)
45581417,Digital Club @ Ayer Rajah -  Set Up and Use Smart Devices & Operate Hardware (English - 16 May 2026),https://www.onepa.gov.sg/events/digital-club-ayer-rajah-set-up-and-use-smart-devices-operate-hardware-english-16-may-2026-45581417,Ayer Rajah CC,16 May 2026,1:30 PM - 3:30 PM,True,0.0,0.0,Active Ageing (this-month)
89238280,Yuhua Zone 9 @ TGP 2026 Apr to Jun - Line Dance,https://www.onepa.gov.sg/events/yuhua-zone-9-tgp-2026-apr-to-jun-line-dance-89238280,Yuhua Zone 9 @ Tgp RN,01 Apr 2026 - 30 Jun 2026,7:00 PM - 9:30 PM,True,0.0,0.0,Active Ageing (this-month)
20264575,Yuhua Zone 9 @ TGP 2026 Apr to Jun - 312 Meridian Exercise,https://www.onepa.gov.sg/events/yuhua-zone-9-tgp-2026-apr-to-jun-312-meridian-exercise-20264575,Yuhua Zone 9 @ Tgp RN,01 Apr 2026 - 30 Jun 2026,7:00 PM - 9:30 PM,True,0.0,0.0,Active Ageing (this-month)
83598813,Bishan Esports Hub - Esports and Exergaming Programme,https://www.onepa.gov.sg/events/bishan-esports-hub-esports-and-exergaming-programme-83598813,Bishan CC,26 Feb 2026 - 31 Dec 2026,12:00 AM - 5:30 PM,True,70.0,120.0,Active Ageing (this-month)
26347482,Line Dance (16 May 2026) ,https://www.onepa.gov.sg/events/line-dance-16-may-2026-26347482,Potong Pasir CC,16 May 2026,5:00 PM - 9:30 PM,True,6.0,6.0,Active Ageing (this-month)
22281751,SCEC Qigong IG - Apr May Jun 2026,https://www.onepa.gov.sg/events/scec-qigong-ig-apr-may-jun-2026-22281751,Bishan CC,01 Apr 2026 - 30 Jun 2026,12:00 AM - 11:30 PM,True,6.0,6.0,Active Ageing (this-month)
23569088,Moulmein-Cairnhill AAC and Tanglin CC SCEC  Health Workshop on 17 May 2026,https://www.onepa.gov.sg/events/moulmein-cairnhill-aac-and-tanglin-cc-scec-health-workshop-on-17-may-2026-23569088,Tanglin CC,17 May 2026,3:00 PM - 5:00 PM,True,2.0,2.0,Active Ageing (this-month)
84148476,PEK KIO SCEC FOLK DANCE (07 MAY 2026 - 25 JUNE 2026) (EVERY THURSDAY),https://www.onepa.gov.sg/events/pek-kio-scec-folk-dance-07-may-2026-25-june-2026-every-thursday-84148476,Pek Kio CC,07 May 2026 - 25 Jun 2026,8:00 PM - 9:30 PM,True,5.0,5.0,Active Ageing (this-month)
94377200,BBE Zone 7 RN - Karaoke Sing with Me (Chinese) Every Wednesday May 2026,https://www.onepa.gov.sg/events/bbe-zone-7-rn-karaoke-sing-with-me-chinese-every-wednesday-may-2026-94377200,Bukit Batok Zone 7 RN,20 May 2026 - 27 May 2026,7:00 PM - 9:00 PM,True,5.0,5.0,Active Ageing (this-month)
45051227,BBZ3RN Karaoke Hall Singing May 2026,https://www.onepa.gov.sg/events/bbz3rn-karaoke-hall-singing-may-2026-45051227,Bukit Batok Zone 3 RN,01 May 2026 - 31 May 2026,9:00 AM - 10:00 PM,True,5.0,5.0,Active Ageing (this-month)
11762906,Hillview Garden Senior Yoga (28May2026),https://www.onepa.gov.sg/events/hillview-garden-senior-yoga-28may2026-11762906,Bukit Gombak Hillview Garden NC,28 May 2026,7:30 AM - 8:30 AM,True,0.0,0.0,Active Ageing (this-month)
48554492,Digital Club @ Ayer Rajah - 在欢愉的环境中与志同好友 共同学习数码技能，一起互动! (Chinese 16 May 2026),https://www.onepa.gov.sg/events/digital-club-ayer-rajah-chinese-16-may-2026-48554492,Ayer Rajah CC,16 May 2026,10:00 AM - 12:00 PM,True,0.0,0.0,Active Ageing (this-month)
20099993,Free Haircut for Seniors (May 2026),https://www.onepa.gov.sg/events/free-haircut-for-seniors-may-2026-20099993,Toa Payoh Central CC,07 May 2026 - 21 May 2026,9:30 AM - 11:30 AM,True,0.0,0.0,Active Ageing (this-month)
12028414,[Yew Tee AAC] Digital for Life: Digital Club @ Yew Tee (20 May 2026),https://www.onepa.gov.sg/events/yew-tee-aac-digital-for-life-digital-club-yew-tee-20-may-2026-12028414,Yew Tee CC,20 May 2026,1:00 PM - 5:30 PM,True,0.0,0.0,Active Ageing (this-month)
23825463,[Yew Tee CC SCEC] Seniors' Haircut (24 May 2026),https://www.onepa.gov.sg/events/yew-tee-cc-scec-seniors-haircut-24-may-2026-23825463,Yew Tee CC,24 May 2026,10:00 AM - 12:00 PM,True,0.0,0.0,Active Ageing (this-month)
65426741,[Yew Tee AAC] Rummy-O Interest Group (May 2026),https://www.onepa.gov.sg/events/yew-tee-aac-rummy-o-interest-group-may-2026-65426741,Yew Tee CC,12 May 2026 - 26 May 2026,2:00 PM - 4:00 PM,True,0.0,0.0,Active Ageing (this-month)
30034102,[Yew Tee CC SCEC] Vesak Day Temples Tour (31 May 2026),https://www.onepa.gov.sg/events/yew-tee-cc-scec-vesak-day-temples-tour-31-may-2026-30034102,Yew Tee CC,31 May 2026,8:30 AM - 2:30 PM,True,3.0,3.0,Active Ageing (this-month)
30632849,Bishan Wellness Hub - 2026 Chinese Classics Singalong Session (中文经典老歌弹唱会),https://www.onepa.gov.sg/events/bishan-wellness-hub-2026-chinese-classics-singalong-session-30632849,Bishan CC,26 Apr 2026 - 22 Nov 2026,2:00 PM - 4:00 PM,True,2.0,12.0,Active Ageing (this-month)
49272912,Nee Soon South Zone F RN Karaoke (May 26),https://www.onepa.gov.sg/events/nee-soon-south-zone-f-rn-karaoke-may-26-49272912,Nee Soon South Zone F RN,01 May 2026 - 31 May 2026,12:00 PM - 10:00 PM,True,60.0,80.0,Active Ageing (this-month)
32981363,Bishan Wellness Hub - 2026 Monthly Food Rescue ,https://www.onepa.gov.sg/events/bishan-wellness-hub-2026-monthly-food-rescue-32981363,Bishan CC,13 May 2026 - 09 Dec 2026,1:30 PM - 3:00 PM,True,0.0,0.0,Active Ageing (this-month)
50469828,ECZ1 High-Tea with Seniors,https://www.onepa.gov.sg/events/ecz1-high-tea-with-seniors-50469828,East Canberra Zone 1 RN,16 May 2026,4:00 PM - 5:30 PM,True,0.0,0.0,Active Ageing (this-month)
51648389,[Fernvale Zone B] Sunday Fun Walk_17 May 2026,https://www.onepa.gov.sg/events/fernvale-zone-b-sunday-fun-walk-17-may-2026-51648389,Fernvale Zone B RN,17 May 2026,7:30 AM - 9:00 AM,True,0.0,0.0,Active Ageing (this-month)
43469775,Sunday Line Dance Jam (IG) on 17 May 2026,https://www.onepa.gov.sg/events/sunday-line-dance-jam-ig-on-17-may-2026-43469775,The Serangoon CC,17 May 2026,2:00 PM - 6:00 PM,True,5.0,5.0,Active Ageing (this-month)
24422072,MM CSN Table Tennis Interest Group,https://www.onepa.gov.sg/events/mm-csn-table-tennis-interest-group-24422072,Marymount CC,01 Jan 2026 - 31 Dec 2026,12:00 AM - 11:30 PM,True,2.0,2.0,Active Ageing (this-month)
90670027,May Karaoke (2 May 2026 - 30 May 2026),https://www.onepa.gov.sg/events/may-karaoke-2-may-2026-30-may-2026-90670027,Nee Soon East CC,02 May 2026 - 30 May 2026,9:00 AM - 5:00 PM,True,10.0,10.0,Active Ageing (this-month)
95824242,Ci Yuan CC SCEC- Briskwalk at Sembawang Hot Spring and Chong Pang Market,https://www.onepa.gov.sg/events/ci-yuan-cc-scec-briskwalk-at-sembawang-hot-spring-and-chong-pang-market-95824242,Ci Yuan CC,16 May 2026,8:00 AM - 1:00 PM,True,2.0,2.0,Active Ageing (this-month)
50591041,(Grandeur RN) PA Learn Digital Workshop at Grandeur RN,https://www.onepa.gov.sg/events/grandeur-rn-pa-learn-digital-workshop-at-grandeur-rn-50591041,Teck Ghee Grandeur RN,17 May 2026,10:00 AM - 12:00 PM,True,0.0,0.0,Active Ageing (this-month)
17481377,AAC - Dinner @ 12 May 2026    ,https://www.onepa.gov.sg/events/aac-dinner-12-may-2026-17481377,Jalan Besar CC,12 May 2026,4:00 PM - 5:00 PM,True,0.0,0.0,Active Ageing (this-month)
24897687,AAC -  Bingo @ 11 May 2026 ,https://www.onepa.gov.sg/events/aac-bingo-11-may-2026-24897687,Jalan Besar CC,11 May 2026,11:00 AM - 12:00 PM,True,0.0,0.0,Active Ageing (this-month)
27759903,AAC -  Lunch @ 14 May 2026   ,https://www.onepa.gov.sg/events/aac-lunch-14-may-2026-27759903,Jalan Besar CC,14 May 2026,12:00 PM - 1:00 PM,True,0.0,0.0,Active Ageing (this-month)
30662277,AAC -  Bingo @ 13 May 2026  ,https://www.onepa.gov.sg/events/aac-bingo-13-may-2026-30662277,Jalan Besar CC,13 May 2026,11:30 AM - 12:30 PM,True,0.0,0.0,Active Ageing (this-month)
40707911,AAC - Melodi Sahabat @ 12 May 2026   ,https://www.onepa.gov.sg/events/aac-melodi-sahabat-12-may-2026-40707911,Jalan Besar CC,12 May 2026,1:30 PM - 4:00 PM,True,0.0,0.0,Active Ageing (this-month)
42891408,AAC -  TCM @ 14 May 2026   ,https://www.onepa.gov.sg/events/aac-tcm-14-may-2026-42891408,Jalan Besar CC,14 May 2026,2:00 PM - 3:30 PM,True,0.0,0.0,Active Ageing (this-month)
52465275,AAC -  DBSF Communal Nutrition Meal @ 12 May 2026    ,https://www.onepa.gov.sg/events/aac-dbsf-communal-nutrition-meal-12-may-2026-52465275,Jalan Besar CC,12 May 2026,12:00 PM - 1:00 PM,True,0.0,0.0,Active Ageing (this-month)
61388038,AAC -  DBSF Communal Nutrition Meal @ 14 May 2026     ,https://www.onepa.gov.sg/events/aac-dbsf-communal-nutrition-meal-14-may-2026-61388038,Jalan Besar CC,14 May 2026,2:00 PM - 3:30 PM,True,0.0,0.0,Active Ageing (this-month)
61601271,AAC - Drum Up Session @ 12 May 2026   ,https://www.onepa.gov.sg/events/aac-drum-up-session-12-may-2026-61601271,Jalan Besar CC,12 May 2026,9:30 AM - 10:30 AM,True,0.0,0.0,Active Ageing (this-month)
61909481,AAC -  Sudoku @ 12 May 2026     ,https://www.onepa.gov.sg/events/aac-sudoku-12-may-2026-61909481,Jalan Besar CC,12 May 2026,2:00 PM - 3:00 PM,True,0.0,0.0,Active Ageing (this-month)
80031414,AAC -  TTSH FUNCTIONAL SCREENING @ 11 May 2026   ,https://www.onepa.gov.sg/events/aac-ttsh-functional-screening-11-may-2026-80031414,Jalan Besar CC,11 May 2026,9:00 AM - 1:00 PM,True,0.0,0.0,Active Ageing (this-month)
84976526,AAC -  Minds Game @ 11 May 2026   ,https://www.onepa.gov.sg/events/aac-minds-game-11-may-2026-84976526,Jalan Besar CC,11 May 2026,2:00 PM - 3:00 PM,True,0.0,0.0,Active Ageing (this-month)
48913266,SCEC Ukulele IG - Apr May Jun 2026,https://www.onepa.gov.sg/events/scec-ukulele-ig-apr-may-jun-2026-48913266,Bishan CC,01 Apr 2026 - 30 Jun 2026,12:00 AM - 11:30 PM,True,6.0,6.0,Active Ageing (this-month)
58748704,SCEC Morning Exercise IG - Apr May Jun 2026,https://www.onepa.gov.sg/events/scec-morning-exercise-ig-apr-may-jun-2026-58748704,Bishan CC,01 Apr 2026 - 30 Jun 2026,12:00 AM - 11:30 PM,True,6.0,6.0,Active Ageing (this-month)
76194996,SCEC Hui Chun IG - Apr May Jun 2026,https://www.onepa.gov.sg/events/scec-hui-chun-ig-apr-may-jun-2026-76194996,Bishan CC,01 Apr 2026 - 30 Jun 2026,12:00 AM - 11:30 PM,True,6.0,6.0,Active Ageing (this-month)
13818464,[Yew Tee CC SCEC] Karaoke Interest Group (May 2026),https://www.onepa.gov.sg/events/yew-tee-cc-scec-karaoke-interest-group-may-2026-13818464,Yew Tee CC,16 May 2026,6:30 PM - 9:30 PM,True,3.0,3.0,Active Ageing (this-month)
12058542,3D Box Making @ Rowell Court - 16 May 2026,https://www.onepa.gov.sg/events/3d-box-making-rowell-court-16-may-2026-12058542,Rowell Court RN,16 May 2026,10:30 AM - 12:30 PM,True,0.0,0.0,Active Ageing (this-month)
81841540,Tampines Changkat Music Collective - May,https://www.onepa.gov.sg/events/tampines-changkat-music-collective-may-81841540,Tampines Changkat CC,30 May 2026,5:30 PM - 7:00 PM,True,0.0,0.0,Active Ageing (this-month)
43293007,AAC Floor Curling for Seniors 乐龄地壶球游戏 -29.5.26,https://www.onepa.gov.sg/events/aac-floor-curling-for-seniors-29-5-26-43293007,Toa Payoh Central CC,29 May 2026,2:30 PM - 4:30 PM,True,1.0,1.0,Active Ageing (this-month)
86056480,AAC - Singing Class @ 13 May 2026   ,https://www.onepa.gov.sg/events/aac-singing-class-13-may-2026-86056480,Jalan Besar CC,13 May 2026,2:15 PM - 3:15 PM,True,0.0,0.0,Active Ageing (this-month)
15054399,AAC -  Lunch @ 11 May 2026  ,https://www.onepa.gov.sg/events/aac-lunch-11-may-2026-15054399,Jalan Besar CC,11 May 2026,12:00 PM - 1:00 PM,True,0.0,0.0,Active Ageing (this-month)
29719919,AAC -  Lunch @ 15 May 2026  ,https://www.onepa.gov.sg/events/aac-lunch-15-may-2026-29719919,Jalan Besar CC,15 May 2026,12:00 PM - 1:00 PM,True,0.0,0.0,Active Ageing (this-month)
30440650,AAC -  CAJON Club @ 13 May 2026     ,https://www.onepa.gov.sg/events/aac-cajon-club-13-may-2026-30440650,Jalan Besar CC,13 May 2026,1:30 PM - 2:30 PM,True,0.0,0.0,Active Ageing (this-month)
45678547,AAC -  Tea Break @ 14 May 2026   ,https://www.onepa.gov.sg/events/aac-tea-break-14-may-2026-45678547,Jalan Besar CC,14 May 2026,3:00 PM - 4:00 PM,True,0.0,0.0,Active Ageing (this-month)
53162295,AAC -  Silver Explorer @ 15 May 2026 ,https://www.onepa.gov.sg/events/aac-silver-explorer-15-may-2026-53162295,Jalan Besar CC,15 May 2026,10:45 AM - 11:45 AM,True,0.0,0.0,Active Ageing (this-month)
87894336,AAC - Cognitive Activities @ 15 May 2026   ,https://www.onepa.gov.sg/events/aac-cognitive-activities-15-may-2026-87894336,Jalan Besar CC,15 May 2026,2:00 PM - 3:30 PM,True,0.0,0.0,Active Ageing (this-month)
73706117,[Ixora RC 2026] Mandarin Karaoke Interest Group - Every Friday,https://www.onepa.gov.sg/events/ixora-rc-2026-mandarin-karaoke-interest-group-every-friday-73706117,Bedok Ixora RC,01 Jan 2026 - 31 Dec 2026,9:00 AM - 1:00 PM,True,2.0,5.0,Active Ageing (this-month)
35379355,Active Ageing Day 2026,https://www.onepa.gov.sg/events/active-ageing-day-2026-35379355,Sengkang CC,24 May 2026,9:30 AM - 11:30 AM,True,2.0,2.0,Active Ageing (this-month)
93370619,Jurong Spring Zone C Karaoke Session FY26/27,https://www.onepa.gov.sg/events/jurong-spring-zone-c-karaoke-session-fy26-27-93370619,Jurong Spring Zone C RN,01 Apr 2026 - 31 Mar 2027,9:00 AM - 5:00 PM,True,4.0,60.0,Active Ageing (this-month)
